target_date,decision_rule,model_probability,lower_bound_key,upper_bound_key,lower_bound_c,upper_bound_c,event_label,chronology_block,event_key,p_market,market_event_label,realised_yes,edge,rule_order
2026-05-10,12h_prior,0.1109090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.08,25°C,0,0.0309090909090909,1
2026-05-10,12h_prior,0.3909090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.32,26°C,1,0.07090909090909087,1
2026-05-10,12h_prior,0.2409090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.425,27°C,0,-0.18409090909090908,1
2026-05-10,12h_prior,0.1609090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.165,28°C,0,-0.004090909090909117,1
2026-05-10,12h_prior,0.0309090909090909,29.000000,inf,29.0,,29°C or higher,development_validation,29.000000|inf,0.055,29°C or higher,0,-0.0240909090909091,1
2026-05-10,24h_prior,0.0009090909090909,-inf,20.000000,,20.0,19°C or below,development_validation,-inf|20.000000,0.0015,19°C or below,0,-0.0005909090909091,0
2026-05-10,24h_prior,0.0009090909090909,20.000000,21.000000,20.0,21.0,20°C,development_validation,20.000000|21.000000,0.002,20°C,0,-0.0010909090909091,0
2026-05-10,24h_prior,0.0009090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.002,21°C,0,-0.0010909090909091,0
2026-05-10,24h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0035,22°C,0,-0.0025909090909091003,0
2026-05-10,24h_prior,0.0109090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.008,23°C,0,0.0029090909090908994,0
2026-05-10,24h_prior,0.0509090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0245,24°C,0,0.026409090909090896,0
2026-05-10,24h_prior,0.1509090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.08,25°C,0,0.07090909090909091,0
2026-05-10,24h_prior,0.4009090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.2,26°C,1,0.20090909090909087,0
2026-05-10,24h_prior,0.2109090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.355,27°C,0,-0.14409090909090908,0
2026-05-10,24h_prior,0.1609090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.265,28°C,0,-0.10409090909090912,0
2026-05-10,24h_prior,0.0109090909090909,29.000000,inf,29.0,,29°C or higher,development_validation,29.000000|inf,0.105,29°C or higher,0,-0.0940909090909091,0
2026-05-10,6h_prior,0.0009090909090909,-inf,20.000000,,20.0,19°C or below,development_validation,-inf|20.000000,0.001,19°C or below,0,-9.090909090910004e-05,2
2026-05-10,6h_prior,0.0009090909090909,20.000000,21.000000,20.0,21.0,20°C,development_validation,20.000000|21.000000,0.0005,20°C,0,0.00040909090909089997,2
2026-05-10,6h_prior,0.0009090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.001,21°C,0,-9.090909090910004e-05,2
2026-05-10,6h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0035,22°C,0,-0.0025909090909091003,2
2026-05-10,6h_prior,0.0109090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0055,23°C,0,0.0054090909090909,2
2026-05-10,6h_prior,0.0509090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.017,24°C,0,0.033909090909090896,2
2026-05-10,6h_prior,0.1509090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.065,25°C,0,0.08590909090909091,2
2026-05-10,6h_prior,0.4009090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.23,26°C,1,0.17090909090909087,2
2026-05-10,6h_prior,0.2109090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.505,27°C,0,-0.29409090909090907,2
2026-05-10,6h_prior,0.1609090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.18,28°C,0,-0.019090909090909103,2
2026-05-10,6h_prior,0.0109090909090909,29.000000,inf,29.0,,29°C or higher,development_validation,29.000000|inf,0.036,29°C or higher,0,-0.025090909090909098,2
2026-05-10,event_day_open,0.0009090909090909,-inf,20.000000,,20.0,19°C or below,development_validation,-inf|20.000000,0.0005,19°C or below,0,0.00040909090909089997,3
2026-05-10,event_day_open,0.0009090909090909,20.000000,21.000000,20.0,21.0,20°C,development_validation,20.000000|21.000000,0.0005,20°C,0,0.00040909090909089997,3
2026-05-10,event_day_open,0.0009090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.0015,21°C,0,-0.0005909090909091,3
2026-05-10,event_day_open,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0005,22°C,0,0.00040909090909089997,3
2026-05-10,event_day_open,0.0109090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.004,23°C,0,0.0069090909090908995,3
2026-05-10,event_day_open,0.0509090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.016,24°C,0,0.0349090909090909,3
2026-05-10,event_day_open,0.1109090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.08,25°C,0,0.0309090909090909,3
2026-05-10,event_day_open,0.3909090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.245,26°C,1,0.14590909090909088,3
2026-05-10,event_day_open,0.2409090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.545,27°C,0,-0.30409090909090913,3
2026-05-10,event_day_open,0.1609090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.13,28°C,0,0.030909090909090886,3
2026-05-10,event_day_open,0.0309090909090909,29.000000,inf,29.0,,29°C or higher,development_validation,29.000000|inf,0.035,29°C or higher,0,-0.004090909090909103,3
2026-05-11,12h_prior,0.0009090909090909,-inf,21.000000,,21.0,20°C or below,development_validation,-inf|21.000000,0.0015,20°C or below,0,-0.0005909090909091,1
2026-05-11,12h_prior,0.0009090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.0005,21°C,0,0.00040909090909089997,1
2026-05-11,12h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0015,22°C,0,-0.0005909090909091,1
2026-05-11,12h_prior,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.003,23°C,0,-0.0020909090909091,1
2026-05-11,12h_prior,0.0009090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.003,24°C,0,-0.0020909090909091,1
2026-05-11,12h_prior,0.0709090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.007,25°C,0,0.06390909090909089,1
2026-05-11,12h_prior,0.0809090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.047,26°C,0,0.0339090909090909,1
2026-05-11,12h_prior,0.2909090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.185,27°C,0,0.1059090909090909,1
2026-05-11,12h_prior,0.2809090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.39,28°C,1,-0.10909090909090913,1
2026-05-11,12h_prior,0.1909090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.29,29°C,0,-0.09909090909090909,1
2026-05-11,12h_prior,0.0809090909090909,30.000000,inf,30.0,,30°C or higher,development_validation,30.000000|inf,0.12,30°C or higher,0,-0.03909090909090909,1
2026-05-11,24h_prior,0.0009090909090909,-inf,21.000000,,21.0,20°C or below,development_validation,-inf|21.000000,0.0015,20°C or below,0,-0.0005909090909091,0
2026-05-11,24h_prior,0.0009090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.002,21°C,0,-0.0010909090909091,0
2026-05-11,24h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0025,22°C,0,-0.0015909090909091,0
2026-05-11,24h_prior,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0025,23°C,0,-0.0015909090909091,0
2026-05-11,24h_prior,0.0009090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.003,24°C,0,-0.0020909090909091,0
2026-05-11,24h_prior,0.0309090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.007,25°C,0,0.0239090909090909,0
2026-05-11,24h_prior,0.0909090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.039,26°C,0,0.0519090909090909,0
2026-05-11,24h_prior,0.2309090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.165,27°C,0,0.06590909090909089,0
2026-05-11,24h_prior,0.3309090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.375,28°C,1,-0.044090909090909125,0
2026-05-11,24h_prior,0.2009090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.325,29°C,0,-0.12409090909090911,0
2026-05-11,24h_prior,0.1109090909090909,30.000000,inf,30.0,,30°C or higher,development_validation,30.000000|inf,0.145,30°C or higher,0,-0.03409090909090909,0
2026-05-11,6h_prior,0.0009090909090909,-inf,21.000000,,21.0,20°C or below,development_validation,-inf|21.000000,0.0005,20°C or below,0,0.00040909090909089997,2
2026-05-11,6h_prior,0.0009090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.0005,21°C,0,0.00040909090909089997,2
2026-05-11,6h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0005,22°C,0,0.00040909090909089997,2
2026-05-11,6h_prior,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.002,23°C,0,-0.0010909090909091,2
2026-05-11,6h_prior,0.0009090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.005,24°C,0,-0.0040909090909091,2
2026-05-11,6h_prior,0.0709090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.011,25°C,0,0.0599090909090909,2
2026-05-11,6h_prior,0.0809090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.0535,26°C,0,0.027409090909090904,2
2026-05-11,6h_prior,0.2909090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.15,27°C,0,0.1409090909090909,2
2026-05-11,6h_prior,0.2809090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.315,28°C,1,-0.034090909090909116,2
2026-05-11,6h_prior,0.1909090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.31,29°C,0,-0.11909090909090911,2
2026-05-11,6h_prior,0.0809090909090909,30.000000,inf,30.0,,30°C or higher,development_validation,30.000000|inf,0.17,30°C or higher,0,-0.08909090909090911,2
2026-05-11,event_day_open,0.0009090909090909,-inf,21.000000,,21.0,20°C or below,development_validation,-inf|21.000000,0.0005,20°C or below,0,0.00040909090909089997,3
2026-05-11,event_day_open,0.0009090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.0005,21°C,0,0.00040909090909089997,3
2026-05-11,event_day_open,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0005,22°C,0,0.00040909090909089997,3
2026-05-11,event_day_open,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.003,23°C,0,-0.0020909090909091,3
2026-05-11,event_day_open,0.0009090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.002,24°C,0,-0.0010909090909091,3
2026-05-11,event_day_open,0.0709090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.006,25°C,0,0.06490909090909089,3
2026-05-11,event_day_open,0.0809090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.0495,26°C,0,0.0314090909090909,3
2026-05-11,event_day_open,0.2909090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.26,27°C,0,0.030909090909090886,3
2026-05-11,event_day_open,0.2809090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.37,28°C,1,-0.08909090909090911,3
2026-05-11,event_day_open,0.1909090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.265,29°C,0,-0.07409090909090912,3
2026-05-11,event_day_open,0.0809090909090909,30.000000,inf,30.0,,30°C or higher,development_validation,30.000000|inf,0.115,30°C or higher,0,-0.0340909090909091,3
2026-05-12,12h_prior,0.0009090909090909,-inf,22.000000,,22.0,21°C or below,development_validation,-inf|22.000000,0.0005,21°C or below,0,0.00040909090909089997,1
2026-05-12,12h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0005,22°C,0,0.00040909090909089997,1
2026-05-12,12h_prior,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0005,23°C,0,0.00040909090909089997,1
2026-05-12,12h_prior,0.0009090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0015,24°C,0,-0.0005909090909091,1
2026-05-12,12h_prior,0.0009090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.0045,25°C,0,-0.0035909090909090995,1
2026-05-12,12h_prior,0.0009090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.0065,26°C,0,-0.0055909090909090995,1
2026-05-12,12h_prior,0.0109090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.033,27°C,0,-0.022090909090909102,1
2026-05-12,12h_prior,0.0909090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.18,28°C,0,-0.0890909090909091,1
2026-05-12,12h_prior,0.1909090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.365,29°C,0,-0.1740909090909091,1
2026-05-12,12h_prior,0.3609090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.26,30°C,0,0.10090909090909089,1
2026-05-12,12h_prior,0.3409090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.195,31°C or higher,1,0.14590909090909088,1
2026-05-12,24h_prior,0.0009090909090909,-inf,22.000000,,22.0,21°C or below,development_validation,-inf|22.000000,0.0005,21°C or below,0,0.00040909090909089997,0
2026-05-12,24h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0005,22°C,0,0.00040909090909089997,0
2026-05-12,24h_prior,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0005,23°C,0,0.00040909090909089997,0
2026-05-12,24h_prior,0.0009090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0035,24°C,0,-0.0025909090909091003,0
2026-05-12,24h_prior,0.0009090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.008,25°C,0,-0.0070909090909091,0
2026-05-12,24h_prior,0.0009090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.015,26°C,0,-0.0140909090909091,0
2026-05-12,24h_prior,0.0209090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.065,27°C,0,-0.0440909090909091,0
2026-05-12,24h_prior,0.0809090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.165,28°C,0,-0.0840909090909091,0
2026-05-12,24h_prior,0.2009090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.365,29°C,0,-0.1640909090909091,0
2026-05-12,24h_prior,0.3609090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.25,30°C,0,0.1109090909090909,0
2026-05-12,24h_prior,0.3309090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.21,31°C or higher,1,0.12090909090909088,0
2026-05-12,6h_prior,0.0009090909090909,-inf,22.000000,,22.0,21°C or below,development_validation,-inf|22.000000,0.0005,21°C or below,0,0.00040909090909089997,2
2026-05-12,6h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0005,22°C,0,0.00040909090909089997,2
2026-05-12,6h_prior,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0005,23°C,0,0.00040909090909089997,2
2026-05-12,6h_prior,0.0009090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.001,24°C,0,-9.090909090910004e-05,2
2026-05-12,6h_prior,0.0009090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.0015,25°C,0,-0.0005909090909091,2
2026-05-12,6h_prior,0.0009090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.0025,26°C,0,-0.0015909090909091,2
2026-05-12,6h_prior,0.0409090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.0215,27°C,0,0.019409090909090904,2
2026-05-12,6h_prior,0.0909090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.11,28°C,0,-0.019090909090909103,2
2026-05-12,6h_prior,0.2509090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.34,29°C,0,-0.08909090909090911,2
2026-05-12,6h_prior,0.3109090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.39,30°C,0,-0.0790909090909091,2
2026-05-12,6h_prior,0.3009090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.18,31°C or higher,1,0.12090909090909091,2
